163;135000;3000;9000000;9000000;0
164;138000;3000;9000000;9000000;0
165;141000;3000;9000000;9000000;0
166;144000;3000;9000000;9000000;0
167;147000;3000;9000000;9000000;0
168;150000;3000;9000000;9000000;0
169;153000;3000;9000000;9000000;0
170;156000;3000;9000000;9000000;0
171;159000;3000;9000000;9000000;0
172;162000;3000;9000000;9000000;0
173;165000;3000;9000000;9000000;0
174;168000;3000;9000000;9000000;0
175;171000;3000;9000000;9000000;0
176;174000;3000;9000000;9000000;0
177;177000;3000;9000000;9000000;0
178;180000;3000;9000000;9000000;0
179;183000;3000;9000000;9000000;0
180;186000;3000;9000000;9000000;0
181;189000;3000;9000000;9000000;0
182;192000;3000;9000000;9000000;0
183;195000;3000;9000000;9000000;0
184;198000;3000;9000000;9000000;0
185;201000;3000;9000000;9000000;0
186;204000;3000;9000000;9000000;0
187;207000;3000;9000000;9000000;0
188;210000;3000;9000000;9000000;0
189;213000;3000;9000000;9000000;0
190;216000;3000;9000000;9000000;0
191;219000;3000;9000000;9000000;0
192;222000;3000;9000000;9000000;0
193;225000;3000;9000000;9000000;0
194;228000;3000;9000000;9000000;0
195;231000;3000;9000000;9000000;0
196;234000;3000;9000000;9000000;0
197;237000;3000;9000000;9000000;0
198;240000;3000;9000000;9000000;0
199;243000;3000;9000000;9000000;0
200;246000;3000;9000000;9000000;0
201;249000;3000;9000000;9000000;0
202;252000;3000;9000000;9000000;0
203;255000;3000;9000000;9000000;0
204;258000;3000;9000000;9000000;0
205;261000;3000;9000000;9000000;0
206;264000;3000;9000000;9000000;0
207;267000;3000;9000000;9000000;0
208;270000;3000;9000000;9000000;0
209;273000;3000;9000000;9000000;0
210;276000;3000;9000000;9000000;0
211;279000;3000;9000000;9000000;0
212;282000;3000;9000000;9000000;0
213;285000;3000;9000000;9000000;0
214;288000;3000;9000000;9000000;0
215;291000;3000;9000000;9000000;0
216;294000;3000;9000000;9000000;0
217;297000;3000;9000000;9000000;0
218;300000;3000;9000000;9000000;0
219;303000;3000;9000000;9000000;0
220;306000;3000;9000000;9000000;0
221;309000;3000;9000000;9000000;0
222;312000;3000;9000000;9000000;0
223;315000;3000;9000000;9000000;0
224;318000;3000;9000000;9000000;0
225;321000;3000;9000000;9000000;0
226;324000;3000;9000000;9000000;0
227;327000;3000;9000000;9000000;0
228;330000;3000;9000000;9000000;0
229;333000;3000;9000000;9000000;0
230;336000;3000;9000000;9000000;0
231;339000;3000;9000000;9000000;0
232;342000;3000;9000000;9000000;0
233;345000;3000;9000000;9000000;0
234;348000;3000;9000000;9000000;0
235;0;6000;9000000;9000000;0
236;3000;6000;9000000;9000000;0
237;6000;6000;9000000;9000000;0
238;9000;6000;9000000;9000000;0
239;12000;6000;9000000;9000000;0
240;15000;6000;9000000;9000000;0
241;18000;6000;9000000;9000000;0
242;21000;6000;9000000;9000000;0
243;24000;6000;9000000;9000000;0
244;27000;6000;9000000;9000000;0
245;30000;6000;9000000;9000000;0
246;33000;6000;9000000;9000000;0
247;36000;6000;9000000;9000000;0
248;39000;6000;9000000;9000000;0
249;42000;6000;9000000;9000000;0
250;45000;6000;9000000;9000000;0
251;48000;6000;9000000;9000000;0
252;51000;6000;9000000;9000000;0
253;54000;6000;9000000;9000000;0
254;57000;6000;9000000;9000000;0
255;60000;6000;9000000;9000000;0
256;63000;6000;9000000;9000000;0
257;66000;6000;9000000;9000000;0
258;69000;6000;9000000;9000000;0
259;72000;6000;9000000;9000000;0
260;75000;6000;9000000;9000000;0
261;78000;6000;9000000;9000000;0
262;81000;6000;9000000;9000000;0
263;84000;6000;9000000;9000000;0
264;87000;6000;9000000;9000000;0
265;90000;6000;9000000;9000000;0
266;93000;6000;9000000;9000000;0
267;96000;6000;9000000;9000000;0
268;99000;6000;9000000;9000000;0
269;102000;6000;9000000;9000000;0
270;105000;6000;9000000;9000000;0
271;108000;6000;9000000;9000000;0
272;111000;6000;9000000;9000000;0
273;114000;6000;9000000;9000000;0
274;117000;6000;9000000;9000000;0
275;120000;6000;9000000;9000000;0
276;123000;6000;9000000;9000000;0
277;126000;6000;9000000;9000000;0
278;129000;6000;9000000;9000000;0
279;132000;6000;9000000;9000000;0
280;135000;6000;9000000;9000000;0
281;138000;6000;9000000;9000000;0
282;141000;6000;9000000;9000000;0
283;144000;6000;9000000;9000000;0
284;147000;6000;9000000;9000000;0
285;150000;6000;9000000;9000000;0
286;153000;6000;9000000;9000000;0
287;156000;6000;9000000;9000000;0
288;159000;6000;9000000;9000000;0
289;162000;6000;9000000;9000000;0
290;165000;6000;9000000;9000000;0
291;168000;6000;9000000;9000000;0
292;171000;6000;9000000;9000000;0
293;174000;6000;9000000;9000000;0
294;177000;6000;9000000;9000000;0
295;180000;6000;9000000;9000000;0
296;183000;6000;9000000;9000000;0
297;186000;6000;9000000;9000000;0
298;189000;6000;9000000;9000000;0
299;192000;6000;9000000;9000000;0
300;195000;6000;9000000;9000000;0
301;198000;6000;9000000;9000000;0
302;201000;6000;9000000;9000000;0
303;204000;6000;9000000;9000000;0
